0047809683;03;0002386057;7513
0047809685;01;0002386055;7513
0047809685;02;0002386055;7513
0047809685;03;0002386055;7513
0047809693;01;0002386058;7513
0047809693;02;0002386058;7513
0047809693;03;0002386058;7513
0047809727;01;0002386057;7513
0047809727;02;0002386057;7513
0047809727;03;0002386057;7513
0047809727;04;0002386057;7513
0047809730;01;0002386055;7513
0047809730;02;0002386055;7513
0047809730;03;0002386055;7513
0047809758;01;0002386057;7513
0047809758;02;0002386057;7513
0047809758;03;0002386057;7513
0047809758;04;0002386057;7513
0047809758;05;0002386057;7513
0047809758;06;0002386057;7513
0047809764;01;0002386057;7513
0047809764;02;0002386057;7513
0047809766;01;0002386058;7513
0047809766;02;0002386058;7513
0047809766;03;0002386058;7513
0047809782;01;0002386058;7513
0047809782;02;0002386058;7513
0047809782;03;0002386058;7513
0047809824;01;0002386057;7513
0047809824;02;0002386057;7513
0047809824;03;0002386057;7513
0047809824;04;0002386057;7513
0047809838;01;0002386057;7513
0047809838;02;0002386057;7513
0047809838;03;0002386057;7513
0047810406;01;0002423158;7513
0047810406;02;0002423158;7513
0047810413;02;0002418664;7513
0047810413;03;0002418664;7513
0047810413;04;0002418664;7513
0047810413;05;0002418664;7513
0047810413;06;0002418664;7513
0047810425;02;0002418664;7513
0047810425;03;0002418664;7513
0047810444;01;0002412083;7513
0047810444;02;0002412083;7513
0047810444;03;0002412083;7513
0047810444;04;0002412083;7513
0047810468;01;0002412148;7513
0047810468;02;0002412148;7513
0047810468;03;0002412148;7513
0047810481;01;0002412178;7513
0047810481;02;0002412178;7513
0047810481;03;0002412178;7513
0047810502;01;0002412178;7513
0047810502;02;0002412178;7513
0047810502;03;0002412178;7513
0047810518;01;0002412178;7513
0047810518;02;0002412178;7513
0047810518;03;0002412178;7513
0047810577;03;0002398711;7513
0047810585;01;0002412178;7513
0047810585;02;0002412178;7513
0047810585;03;0002412178;7513
0047810590;01;0002412178;7513
0047810590;02;0002412178;7513
0047810590;03;0002412178;7513
0047810628;01;0002412178;7513
0047810628;02;0002412178;7513
0047810628;03;0002412178;7513
0047810644;01;0002412178;7513
0047810644;02;0002412178;7513
0047810644;03;0002412178;7513
0047810666;01;0002412178;7513
0047810666;02;0002412178;7513
0047810666;03;0002412178;7513
0047810670;02;0002412012;7513
0047810670;03;0002412012;7513
0047810674;01;0002412178;7513
0047810674;02;0002412178;7513
0047810674;03;0002412178;7513
0047810684;02;0002412083;7513
0047810684;03;0002412083;7513
0047810684;04;0002412083;7513
0047810690;02;0002412100;7513
0047810690;03;0002412100;7513
0047810694;01;0002398747;7513
0047810694;02;0002398747;7513
0047810694;03;0002398747;7513
0047810710;01;0002412148;7513
0047810710;02;0002412148;7513
0047810710;03;0002412148;7513
0047810725;01;0002412006;7513
0047810725;02;0002412006;7513
0047810725;03;0002412006;7513
0047810738;01;0002412178;7513
0047810738;02;0002412178;7513
0047810738;03;0002412178;7513
0047810746;01;0002398746;7513
0047810746;02;0002398746;7513
0047810746;03;0002398746;7513
0047810752;01;0002398749;7513
0047810752;02;0002398749;7513
0047810752;03;0002398749;7513
0047810792;01;0002398711;7513
0047810792;02;0002398711;7513
0047810792;03;0002398711;7513
0047810816;01;0002412148;7513
0047810816;02;0002412148;7513
0047810816;03;0002412148;7513
0047810846;02;0002412082;7513
0047810846;03;0002412082;7513
0047810846;04;0002412082;7513
0047810848;01;0002412178;7513
0047810848;02;0002412178;7513
0047810848;03;0002412178;7513
0047810848;04;0002412178;7513
0047810871;01;0002412014;7513
0047810871;02;0002412014;7513
0047810871;03;0002412014;7513
0047810871;04;0002412014;7513
0047810871;05;0002412014;7513
0047810871;06;0002412014;7513
0047810919;01;0002412178;7513
0047810919;02;0002412178;7513
0047810919;03;0002412178;7513
0047810928;01;0002398747;7513
0047810928;02;0002398747;7513
0047810928;03;0002398747;7513
0047810928;04;0002398747;7513
0047810928;05;0002398747;7513
0047810928;06;0002398747;7513
0047810935;01;0002412084;7513
0047810935;02;0002412084;7513
0047811022;01;0002412178;7513
0047811022;02;0002412178;7513
0047811022;03;0002412178;7513
0047811031;01;0002412178;7513
0047811031;02;0002412178;7513
0047811031;03;0002412178;7513
0047811034;01;0002412178;7513
0047811034;02;0002412178;7513
0047811034;03;0002412178;7513
0047811034;04;0002412178;7513
0047811034;05;0002412178;7513
0047811034;06;0002412178;7513
0047811045;02;0002398748;7513
0047811045;03;0002398748;7513
0047811053;01;0002412178;7513
0047811053;02;0002412178;7513
0047811053;03;0002412178;7513
0047811059;01;0002412007;7513
0047811059;02;0002412007;7513
0047811059;03;0002412007;7513
0047811104;01;0002412178;7513
0047811104;02;0002412178;7513
0047811104;03;0002412178;7513
0047811154;01;0002412006;7513
0047811154;02;0002412006;7513
0047811154;03;0002412006;7513
0047811179;01;0002412006;7513
0047811179;02;0002412006;7513
0047811179;03;0002412006;7513
0047811188;02;0002412497;7513
0047811188;03;0002412497;7513
0047811188;04;0002412497;7513
0047811188;05;0002412497;7513
0047811201;01;0002412495;7513
0047811201;02;0002412495;7513
0047811201;03;0002412495;7513
0047811201;04;0002412495;7513
0047811201;05;0002412495;7513
0047811211;01;0002423002;7513
0047811211;02;0002423002;7513
0047811211;03;0002423002;7513
0047811211;04;0002423002;7513
0047811211;05;0002423002;7513
0047811211;06;0002423002;7513
0047811214;02;0002423002;7513
0047811214;03;0002423002;7513
0047811226;01;0002412332;7513
0047811226;02;0002412332;7513
0047811226;03;0002412332;7513
0047811226;04;0002412332;7513
0047811226;05;0002412332;7513
0047811234;01;0002412325;7513
0047811234;02;0002412325;7513
0047811234;03;0002412325;7513
0047811234;04;0002412325;7513
0047811236;01;0002412495;7513
0047811236;02;0002412495;7513
0047811236;03;0002412495;7513
0047811236;04;0002412495;7513
0047811238;02;0002412496;7513
0047811238;03;0002412496;7513
0047811238;04;0002412496;7513
0047811246;01;0002423002;7513
0047811246;02;0002423002;7513
0047811246;03;0002423002;7513
0047811275;01;0002412497;7513
0047811275;02;0002412497;7513
0047811275;03;0002412497;7513
0047811275;04;0002412497;7513
0047811301;01;0002412495;7513
0047811301;02;0002412495;7513
0047811301;03;0002412495;7513
0047811312;01;0002423002;7513
0047811312;02;0002423002;7513
0047811312;03;0002423002;7513
0047811312;04;0002423002;7513
0047811318;02;0002412497;7513
0047811318;03;0002412497;7513
0047811318;04;0002412497;7513
0047811318;05;0002412497;7513
0047811318;06;0002412497;7513
0047811359;01;0002423002;7513
0047811359;02;0002423002;7513
0047811359;03;0002423002;7513
0047811359;04;0002423002;7513
0047811359;05;0002423002;7513
0047811396;01;0002412332;7513
0047811396;02;0002412332;7513
0047811396;03;0002412332;7513
0047811396;04;0002412332;7513
0047811396;05;0002412332;7513
0047811396;06;0002412332;7513
0047811400;01;0002412325;7513
0047811400;02;0002412325;7513
0047811400;03;0002412325;7513
0047811400;04;0002412325;7513
0047811400;05;0002412325;7513
0047811432;01;0002412496;7513
0047811432;02;0002412496;7513
0047811432;03;0002412496;7513
0047811432;04;0002412496;7513
0047811439;01;0002423002;7513
0047811439;02;0002423002;7513
0047811439;03;0002423002;7513
0047811449;01;0002412495;7513
0047811449;02;0002412495;7513
0047811449;03;0002412495;7513
0047811449;04;0002412495;7513
0047811452;01;0002412496;7513
0047811452;02;0002412496;7513
0047811452;03;0002412496;7513
0047811452;04;0002412496;7513
0047811453;02;0002412332;7513
0047811453;03;0002412332;7513
0047811453;04;0002412332;7513
0047811453;05;0002412332;7513
0047811453;06;0002412332;7513
0047811475;01;0002412495;7513
0047811475;02;0002412495;7513
0047811475;03;0002412495;7513
0047811475;04;0002412495;7513
0047811475;05;0002412495;7513
0047811515;01;0002412349;7513
0047811515;02;0002412349;7513
0047811515;03;0002412349;7513
0047811559;01;0002412327;7513
0047811559;02;0002412327;7513
0047811559;03;0002412327;7513
0047811559;04;0002412327;7513
0047811559;05;0002412327;7513
0047811559;06;0002412327;7513
0047811569;02;0002412497;7513
0047811569;03;0002412497;7513
0047811569;04;0002412497;7513
0047811571;02;0002412496;7513
0047811571;03;0002412496;7513
0047811571;04;0002412496;7513
0047811571;05;0002412496;7513
0047811588;01;0002423002;7513
0047811588;02;0002423002;7513
0047811588;03;0002423002;7513
0047811588;04;0002423002;7513
0047811594;01;0002423002;7513
0047811594;02;0002423002;7513
0047811594;03;0002423002;7513
0047811617;02;0002412496;7513
0047811617;03;0002412496;7513
0047811617;04;0002412496;7513
0047811617;05;0002412496;7513
0047811617;06;0002412496;7513
0047811622;01;0002412327;7513
0047811622;02;0002412327;7513
0047811622;03;0002412327;7513
0047811655;01;0002412307;7513
0047811655;02;0002412307;7513
0047811655;03;0002412307;7513
0047811655;04;0002412307;7513
0047811655;05;0002412307;7513
0047811659;01;0002423002;7513
0047811659;02;0002423002;7513
0047811659;03;0002423002;7513
0047811659;04;0002423002;7513
0047811685;01;0002423002;7513
0047811685;02;0002423002;7513
0047811685;03;0002423002;7513
0047811717;02;0002423002;7513
0047811717;03;0002423002;7513
0047811717;04;0002423002;7513
0047811717;05;0002423002;7513
0047811725;01;0002412496;7513
0047811725;02;0002412496;7513
0047811725;03;0002412496;7513
0047811740;01;0002412349;7513
0047811740;02;0002412349;7513
0047811740;03;0002412349;7513
0047811740;04;0002412349;7513
0047811740;05;0002412349;7513
0047811740;06;0002412349;7513
0047811743;01;0002412497;7513
0047811743;02;0002412497;7513
0047811743;03;0002412497;7513
0047811759;01;0002423002;7513
0047811759;02;0002423002;7513
0047811759;03;0002423002;7513
0047811779;02;0002423002;7513
0047811779;03;0002423002;7513
0047811779;04;0002423002;7513
0047811786;03;0002418812;7513
0047811786;04;0002418812;7513
0047811786;05;0002418812;7513
0047811786;06;0002418812;7513
0047811797;01;0002423002;7513
0047811797;02;0002423002;7513
0047811797;03;0002423002;7513
0047811797;04;0002423002;7513
0047811797;05;0002423002;7513
0047811803;03;0002418812;7513
0047811803;04;0002418812;7513
0047811803;05;0002418812;7513
0047811815;01;0002412496;7513
0047811815;02;0002412496;7513
0047811815;03;0002412496;7513
0047811815;04;0002412496;7513
0047811840;03;0002418812;7513
0047811840;04;0002418812;7513
0047811840;05;0002418812;7513
0047811840;06;0002418812;7513
0047811867;01;0002412497;7513
0047811867;02;0002412497;7513
0047811867;03;0002412497;7513
0047811867;04;0002412497;7513
0047811874;01;0002412497;7513
0047811874;02;0002412497;7513
0047811874;03;0002412497;7513
0047811919;01;0002418812;7513
0047811919;02;0002418812;7513
0047811919;03;0002418812;7513
0047811919;04;0002418812;7513
0047811925;01;0002418812;7513
0047811925;02;0002418812;7513
0047811925;03;0002418812;7513
0047811925;04;0002418812;7513
0047811936;01;0002427891;7513
0047811936;02;0002427891;7513
0047811936;03;0002427891;7513
0047811936;04;0002427891;7513
0047811936;05;0002427891;7513
0047811950;01;0002412496;7513
0047811950;02;0002412496;7513
0047811950;03;0002412496;7513
0047811950;04;0002412496;7513
0047811950;05;0002412496;7513
0047811950;06;0002412496;7513
0047811981;01;0002412496;7513
0047811981;02;0002412496;7513
0047811981;03;0002412496;7513
0047812002;01;0002412497;7513
0047812002;02;0002412497;7513
0047812002;03;0002412497;7513
0047812002;04;0002412497;7513
0047812004;01;0002412497;7513
0047812004;02;0002412497;7513
0047812004;03;0002412497;7513
0047812005;01;0002412496;7513
0047812005;02;0002412496;7513
0047812005;03;0002412496;7513
0047812005;04;0002412496;7513
0047812017;01;0002412496;7513
0047812017;02;0002412496;7513
0047812017;03;0002412496;7513
0047812017;04;0002412496;7513
0047812017;05;0002412496;7513
0047812029;01;0002412496;7513
0047812029;02;0002412496;7513
0047812029;03;0002412496;7513
0047812046;03;0002412497;7513
0047812046;04;0002412497;7513
0047812046;05;0002412497;7513
0047812046;06;0002412497;7513
0047812057;02;0002412497;7513
0047812057;03;0002412497;7513
0047812063;01;0002412495;7513
0047812063;02;0002412495;7513
0047812063;03;0002412495;7513
0047812063;04;0002412495;7513
0047812063;05;0002412495;7513
0047812076;02;0002412497;7513
0047812076;03;0002412497;7513
0047812079;01;0002412495;7513
0047812079;02;0002412495;7513
0047812079;03;0002412495;7513
0047812085;01;0002412497;7513
0047812085;02;0002412497;7513
0047812085;03;0002412497;7513
0047812085;04;0002412497;7513
0047812098;01;0002412496;7513
0047812098;02;0002412496;7513
0047812098;03;0002412496;7513
0047812098;04;0002412496;7513
0047812103;01;0002412496;7513
0047812103;02;0002412496;7513
0047812103;03;0002412496;7513
0047812103;04;0002412496;7513
0047812106;01;0002412495;7513
0047812106;02;0002412495;7513
0047812106;03;0002412495;7513
0047812106;04;0002412495;7513
0047812106;05;0002412495;7513
0047812115;01;0002412495;7513
0047812115;02;0002412495;7513
0047812115;03;0002412495;7513
0047812115;04;0002412495;7513
0047812130;01;0002412495;7513
0047812130;02;0002412495;7513
0047812130;03;0002412495;7513
0047812135;01;0002412497;7513
0047812135;02;0002412497;7513
0047812135;03;0002412497;7513
0047812135;04;0002412497;7513
0047812138;02;0002412497;7513
0047812145;01;0002412495;7513
0047812145;02;0002412495;7513
0047812145;03;0002412495;7513
0047812145;04;0002412495;7513
0047812145;05;0002412495;7513
0047812145;06;0002412495;7513
0047812147;01;0002412495;7513
0047812147;02;0002412495;7513
0047812147;03;0002412495;7513
0047812147;04;0002412495;7513
0047812147;05;0002412495;7513
0047812147;06;0002412495;7513
0047812168;01;0002412497;7513
0047812168;02;0002412497;7513
0047812168;03;0002412497;7513
0047812178;01;0002412496;7513
0047812178;02;0002412496;7513
0047812178;03;0002412496;7513
0047812178;04;0002412496;7513
0047812187;02;0002418664;7513
0047812187;03;0002418664;7513
0047812187;04;0002418664;7513
0047812219;01;0002412497;7513
0047812219;02;0002412497;7513
0047812220;01;0002412497;7513
0047812220;02;0002412497;7513
0047812220;03;0002412497;7513
0047812220;04;0002412497;7513
0047812221;01;0002412497;7513
0047812221;02;0002412497;7513
0047812221;03;0002412497;7513
0047812248;02;0002418664;7513
0047812248;03;0002418664;7513
0047812248;04;0002418664;7513
0047812248;05;0002418664;7513
0047812248;06;0002418664;7513
0047812251;01;0002418664;7513
0047812251;02;0002418664;7513
0047812251;03;0002418664;7513
0047812253;01;0002439292;7513
0047812253;02;0002439292;7513
0047812253;03;0002439292;7513
0047812277;02;0002439206;7513
0047812277;03;0002439206;7513
0047812277;04;0002439206;7513
0047812277;05;0002439206;7513
0047812277;06;0002439206;7513
0047812278;02;0002439292;7513
0047812278;03;0002439292;7513
0047812306;03;0002439292;7513
0047812314;02;0002439292;7513
0047812314;03;0002439292;7513
0047812334;02;0002439292;7513
0047819522;01;0002361307;7501
0047819522;02;0002361307;7501
0047819522;03;0002361307;7501
0047819524;01;0002361374;7501
0047819524;02;0002361374;7501
0047819524;03;0002361374;7501
0047819540;01;0002361306;7501
0047819540;02;0002361306;7501
0047819540;03;0002361306;7501
0047819548;01;0002361226;7501
0047819548;02;0002361226;7501
0047819548;03;0002361226;7501
0047819576;01;0002361377;7501
0047819576;02;0002361377;7501
0047819576;03;0002361377;7501
0047819609;01;0002361305;7501
0047819609;02;0002361305;7501
0047819609;03;0002361305;7501
0047819696;01;0002361302;7501
0047819696;02;0002361302;7501
0047819696;03;0002361302;7501
0047819713;01;0002361226;7501
0047819713;02;0002361226;7501
0047819713;03;0002361226;7501
0047819723;01;0002361302;7501
0047819723;02;0002361302;7501
0047819723;03;0002361302;7501
0047819728;01;0002361231;7501
0047819728;02;0002361231;7501
0047819728;03;0002361231;7501
0047819734;01;0002361304;7501
0047819734;02;0002361304;7501
0047819734;03;0002361304;7501
0047819746;01;0002361374;7501
0047819746;02;0002361374;7501
0047819746;03;0002361374;7501
0047819772;01;0002361222;7501
0047819772;02;0002361222;7501
0047819772;03;0002361222;7501
0047819783;01;0002361226;7501
0047819783;02;0002361226;7501
0047819783;03;0002361226;7501
0047819829;03;0002361304;7501
0047819840;01;0002361302;7501
0047819840;02;0002361302;7501
0047819840;03;0002361302;7501
0047819851;01;0002361302;7501
0047819851;02;0002361302;7501
0047819851;03;0002361302;7501
0047819879;03;0002361231;7501
0047819895;01;0002361374;7501
0047819895;02;0002361374;7501
0047819895;03;0002361374;7501
0047819916;03;0002361231;7501
0047819943;01;0002361226;7501
0047819943;02;0002361226;7501
0047819943;03;0002361226;7501
0047819960;01;0002361306;7501
0047819960;02;0002361306;7501
0047819960;03;0002361306;7501
0047819965;01;0002361231;7501
0047819965;02;0002361231;7501
0047819965;03;0002361231;7501
0047819987;02;0002361231;7501
0047819987;03;0002361231;7501
0047819993;01;0002361303;7501
0047819993;02;0002361303;7501
0047819993;03;0002361303;7501
0047820041;02;0002361232;7501
0047820041;03;0002361232;7501
0047820064;01;0002361304;7501
0047820064;02;0002361304;7501
0047820064;03;0002361304;7501
0047820149;01;0002361303;7501
0047820149;02;0002361303;7501
0047820149;03;0002361303;7501
0047820150;03;0002361232;7501
0047820162;01;0002361307;7501
0047820162;02;0002361307;7501
0047820162;03;0002361307;7501
0047820166;01;0002361226;7501
0047820166;02;0002361226;7501
0047820166;03;0002361226;7501
0047820205;01;0002361377;7501
0047820205;02;0002361377;7501
0047820205;03;0002361377;7501
0047820268;03;0002361231;7501
0047820278;01;0002361304;7501
0047820278;02;0002361304;7501
0047820278;03;0002361304;7501
0047820294;01;0002361234;7501
0047820294;02;0002361234;7501
0047820294;03;0002361234;7501
0047820296;01;0002361374;7501
0047820296;02;0002361374;7501
0047820296;03;0002361374;7501
0047820301;02;0002361375;7501
0047820301;03;0002361375;7501
0047820323;03;0002361231;7501
0047820328;01;0002361302;7501
0047820328;02;0002361302;7501
0047820328;03;0002361302;7501
0047820344;01;0002361305;7501
0047820344;02;0002361305;7501
0047820344;03;0002361305;7501
0047820346;01;0002361306;7501
0047820346;02;0002361306;7501
0047820346;03;0002361306;7501
0047820348;02;0002361374;7501
0047820348;03;0002361374;7501
0047820365;02;0002361231;7501
0047820365;03;0002361231;7501
0047820393;01;0002361302;7501
0047820393;02;0002361302;7501
0047820393;03;0002361302;7501
0047820407;02;0002361306;7501
0047820407;03;0002361306;7501
0047820415;01;0002361302;7501
0047820415;02;0002361302;7501
0047820415;03;0002361302;7501
0047820429;02;0002361303;7501
0047820429;03;0002361303;7501
0047820436;01;0002361307;7501
0047820436;02;0002361307;7501
0047820436;03;0002361307;7501
0047820438;01;0002361231;7501
0047820438;02;0002361231;7501
0047820438;03;0002361231;7501
0047820471;01;0002361374;7501
0047820471;02;0002361374;7501
0047820471;03;0002361374;7501
0047820490;02;0002361232;7501
0047820490;03;0002361232;7501
0047820504;01;0002361226;7501
0047820504;02;0002361226;7501
0047820504;03;0002361226;7501
0047820547;01;0002361374;7501
0047820547;02;0002361374;7501
0047820547;03;0002361374;7501
0047820554;02;0002361231;7501
0047820554;03;0002361231;7501
0047820592;03;0002361231;7501
0047820594;02;0002361374;7501
0047820594;03;0002361374;7501
0047820595;01;0002361231;7501
0047820595;02;0002361231;7501
0047820595;03;0002361231;7501
0047820612;01;0002361234;7501
0047820612;02;0002361234;7501
0047820612;03;0002361234;7501
0047820619;01;0002361374;7501
0047820619;02;0002361374;7501
0047820619;03;0002361374;7501
0047820631;01;0002361222;7501
0047820631;02;0002361222;7501
0047820631;03;0002361222;7501
0047820667;01;0002361374;7501
0047820667;02;0002361374;7501
0047820667;03;0002361374;7501
0047820709;01;0002361303;7501
0047820709;02;0002361303;7501
0047820709;03;0002361303;7501
0047820711;01;0002361231;7501
0047820711;02;0002361231;7501
0047820711;03;0002361231;7501
0047820721;01;0002361306;7501
0047820721;02;0002361306;7501
0047820721;03;0002361306;7501
0047820771;02;0002361374;7501
0047820771;03;0002361374;7501
0047820818;01;0002361302;7501
0047820818;02;0002361302;7501
0047820818;03;0002361302;7501
0047820833;01;0002361234;7501
0047820833;02;0002361234;7501
0047820833;03;0002361234;7501
0047820846;01;0002361305;7501
0047820846;02;0002361305;7501
0047820846;03;0002361305;7501
0047820861;01;0002361226;7501
0047820861;02;0002361226;7501
0047820861;03;0002361226;7501
0047820872;03;0002361231;7501
0047820879;02;0002361231;7501
0047820879;03;0002361231;7501
0047820953;01;0002361231;7501
0047820953;02;0002361231;7501
0047820953;03;0002361231;7501
0047820967;01;0002361374;7501
0047820967;02;0002361374;7501
0047820967;03;0002361374;7501
0047820999;01;0002361302;7501
0047820999;02;0002361302;7501
0047820999;03;0002361302;7501
0047821082;01;0002361226;7501
0047821082;02;0002361226;7501
0047821082;03;0002361226;7501
0047821086;01;0002361231;7501
0047821086;02;0002361231;7501
0047821086;03;0002361231;7501
0047821091;02;0002361374;7501
0047821091;03;0002361374;7501
0047821115;02;0002361377;7501
0047821115;03;0002361377;7501
0047821183;01;0002361302;7501
0047821183;02;0002361302;7501
0047821183;03;0002361302;7501
0047821212;02;0002361306;7501
0047821212;03;0002361306;7501
0047821310;01;0002361226;7501
0047821310;02;0002361226;7501
0047821310;03;0002361226;7501
0047821376;01;0002361231;7501
0047821376;02;0002361231;7501
0047821376;03;0002361231;7501
0047821393;01;0002361304;7501
0047821393;02;0002361304;7501
0047821393;03;0002361304;7501
0047821410;02;0002361306;7501
0047821410;03;0002361306;7501
0047821418;02;0002361307;7501
0047821418;03;0002361307;7501
0047821433;02;0002361302;7501
0047821433;03;0002361302;7501
0047821444;02;0002361303;7501
0047821444;03;0002361303;7501
0047821457;01;0002361306;7501
0047821457;02;0002361306;7501
0047821457;03;0002361306;7501
0047821457;04;0002361306;7501
0047821467;01;0002361222;7501
0047821467;02;0002361222;7501
0047821467;03;0002361222;7501
0047821507;01;0002361226;7501
0047821507;02;0002361226;7501
0047821507;03;0002361226;7501
0047821511;01;0002361302;7501
0047821511;02;0002361302;7501
0047821511;03;0002361302;7501
0047821514;02;0002361232;7501
0047821514;03;0002361232;7501
0047821552;01;0002361222;7501
0047821552;02;0002361222;7501
0047821552;03;0002361222;7501
0047821569;01;0002361302;7501
0047821569;02;0002361302;7501
0047821569;03;0002361302;7501
0047821579;02;0002361231;7501
0047821579;03;0002361231;7501
0047821584;01;0002361234;7501
0047821584;02;0002361234;7501
0047821584;03;0002361234;7501
0047821600;01;0002361375;7501
0047821600;02;0002361375;7501
0047821600;03;0002361375;7501
0047821606;01;0002361303;7501
0047821606;02;0002361303;7501
0047821606;03;0002361303;7501
0047821620;01;0002361302;7501
0047821620;02;0002361302;7501
0047821620;03;0002361302;7501
0047821658;02;0002361303;7501
0047821658;03;0002361303;7501
0047821665;03;0002361374;7501
0047821673;02;0002361231;7501
0047821673;03;0002361231;7501
0047821702;01;0002361305;7501
0047821702;02;0002361305;7501
0047821702;03;0002361305;7501
